ID_Num,Age,Gender,Income,Education_Level,Travel_Frequency,Vacation_Budget,Location,Proximity_to_Mountains,Proximity_to_Beaches,Favorite_Season,Pets,Environmental_Concerns,Preference
47474,40,non-binary,59522,bachelor,7,3312,urban,158,249,winter,1,0,0
47498,41,male,62419,master,6,2794,rural,90,150,winter,1,0,0
47501,40,non-binary,108803,doctorate,3,1252,urban,43,14,winter,0,1,0
47508,23,male,24737,doctorate,4,1211,suburban,176,61,winter,1,1,0
47515,41,non-binary,80846,master,6,4916,rural,214,108,summer,0,1,0
47524,21,male,27366,high school,1,4893,urban,195,216,winter,0,0,0
47530,33,non-binary,54808,master,1,3982,suburban,76,132,fall,0,1,0
47531,19,male,86129,doctorate,3,2043,urban,102,232,winter,0,0,1
47535,57,female,99961,doctorate,0,3320,urban,7,277,fall,1,1,0
47543,40,non-binary,32538,master,4,979,suburban,121,226,winter,1,1,0
47551,38,male,111651,doctorate,0,4297,rural,64,221,fall,0,0,1
47555,61,male,53673,bachelor,3,1458,urban,100,252,spring,0,0,1
47558,68,non-binary,56327,doctorate,9,4706,urban,78,171,fall,0,0,0
47562,36,non-binary,103400,doctorate,5,2029,rural,7,88,summer,0,0,1
47563,40,non-binary,49659,doctorate,1,1343,suburban,260,203,spring,1,1,0
47564,55,male,89687,bachelor,6,1709,suburban,28,147,summer,0,0,0
47568,47,male,105845,doctorate,3,1537,suburban,250,140,fall,0,0,0
47574,25,female,117480,high school,5,3640,suburban,81,229,fall,0,1,0
47575,64,female,113490,doctorate,7,1615,suburban,284,64,summer,0,1,0
47581,46,male,29198,master,5,1395,suburban,222,225,fall,1,0,1
47584,24,male,70709,bachelor,8,2764,suburban,174,188,fall,1,0,0
47587,62,male,40882,bachelor,5,2193,rural,177,185,winter,1,0,0
47597,47,female,24010,high school,6,1295,urban,289,294,winter,1,0,1
47599,59,male,69247,doctorate,7,2262,rural,293,1,spring,1,1,0
47602,26,female,25532,doctorate,9,1726,urban,286,278,summer,0,0,0
47603,23,female,73393,bachelor,1,4912,rural,222,117,fall,1,1,0
47605,26,male,70792,high school,8,2468,suburban,192,212,summer,0,1,1
47612,43,male,62527,doctorate,1,4513,urban,40,106,winter,1,0,0
47625,49,male,38876,doctorate,8,1617,suburban,180,277,summer,1,0,0
47629,48,male,51500,doctorate,4,4224,urban,261,69,summer,0,0,0
47647,34,male,80971,master,9,4157,suburban,79,242,summer,1,0,0
47649,69,male,38522,high school,5,2888,urban,289,83,fall,1,1,0
47650,34,female,51067,doctorate,6,2713,rural,151,125,spring,0,1,0
47652,39,male,66272,high school,3,3516,suburban,36,0,winter,0,1,0
47660,20,non-binary,31605,high school,7,1827,urban,226,26,fall,0,0,0
47661,48,male,92845,high school,3,3091,rural,279,191,spring,0,0,0
47662,67,non-binary,119480,doctorate,4,3757,suburban,69,83,summer,0,1,1
47663,66,female,25962,master,2,4536,urban,219,246,fall,0,0,0
47671,50,female,103413,master,3,2014,suburban,205,144,summer,1,1,0
47686,49,male,89832,high school,1,1258,suburban,266,77,summer,1,0,0
47694,58,male,92188,bachelor,8,2033,rural,51,145,summer,0,1,1
47697,30,non-binary,116284,doctorate,4,909,suburban,285,18,summer,1,0,0
47702,69,male,25547,high school,4,3636,rural,272,159,winter,1,0,0
47703,27,female,65972,doctorate,7,2227,rural,131,236,winter,0,1,1
47711,59,non-binary,89449,high school,5,1958,rural,166,90,summer,0,0,0
47715,33,male,35591,high school,6,4866,urban,182,129,spring,0,1,0
47720,63,female,60172,high school,3,2852,suburban,8,70,winter,1,1,1
47747,23,male,81178,doctorate,7,2117,suburban,202,273,spring,1,1,0
47753,38,non-binary,116401,doctorate,8,638,rural,213,100,spring,0,1,0
47754,47,non-binary,89832,master,7,2328,urban,222,26,spring,0,0,0
47757,38,female,48998,high school,8,2799,urban,142,90,fall,0,0,0
47759,50,non-binary,92215,master,0,647,urban,296,206,winter,0,0,0
47770,31,male,23364,bachelor,3,4822,suburban,194,91,fall,1,0,0
47783,32,non-binary,27737,doctorate,1,1656,suburban,153,97,summer,0,0,0
47787,38,non-binary,82548,doctorate,1,3185,urban,14,243,summer,1,1,1
47791,21,non-binary,89698,bachelor,9,693,suburban,61,76,spring,1,0,1
47802,50,male,40356,doctorate,5,576,rural,98,254,summer,0,0,1
47805,41,female,60049,bachelor,8,3423,rural,260,97,winter,1,1,0
47807,24,male,75840,bachelor,3,4717,rural,45,194,winter,1,1,1
47819,55,female,48445,high school,6,3683,urban,153,52,spring,1,1,0
47824,57,female,107066,bachelor,2,3714,urban,259,202,fall,1,0,0
47837,30,female,58628,bachelor,3,1730,suburban,38,158,winter,0,1,0
47841,60,male,107571,bachelor,8,3722,rural,110,252,fall,0,1,1
47847,67,non-binary,47225,bachelor,2,4143,suburban,235,277,winter,1,1,0
47853,30,male,86009,bachelor,4,1871,suburban,187,207,summer,1,1,0
47858,49,male,118242,master,6,4350,suburban,113,218,fall,0,0,0
47859,35,male,91666,bachelor,8,1750,suburban,18,37,spring,1,0,0
47868,55,female,102962,doctorate,2,1225,urban,232,98,spring,1,0,0
47882,33,female,113382,bachelor,2,2171,rural,0,136,summer,0,0,1
47885,18,male,35268,bachelor,6,3827,urban,45,239,summer,1,1,1
47891,54,non-binary,88595,doctorate,4,3658,suburban,37,298,spring,1,0,0
47895,28,female,83332,master,7,618,urban,278,241,summer,0,1,0
47901,44,female,42147,doctorate,8,4529,suburban,89,108,spring,0,1,0
47914,24,male,30550,bachelor,3,3795,rural,275,57,spring,0,0,0
47915,59,non-binary,106936,bachelor,1,1635,rural,185,100,summer,1,1,0
47919,48,male,101440,bachelor,1,4323,urban,54,260,winter,1,1,1
47921,46,female,118042,bachelor,1,729,suburban,7,211,winter,0,0,1
47923,26,male,61829,high school,5,2839,rural,294,99,spring,0,0,0
47924,19,non-binary,110539,doctorate,4,3229,rural,243,279,fall,0,1,1
47927,60,non-binary,119088,bachelor,2,4746,suburban,199,189,spring,1,1,0
47935,19,female,72540,bachelor,4,1733,suburban,104,108,spring,0,1,0
47937,37,female,59573,high school,8,949,urban,92,193,winter,0,0,0
47940,44,non-binary,75558,high school,5,2094,suburban,38,184,fall,1,1,1
47941,25,male,67688,master,6,3814,urban,113,108,fall,1,1,0
47954,60,female,82309,high school,7,4472,rural,248,253,summer,0,1,0
47957,62,non-binary,97264,high school,2,2132,urban,239,269,winter,0,1,0
47959,27,male,34942,bachelor,1,1377,urban,17,299,summer,1,1,1
47960,30,non-binary,56179,doctorate,0,4443,urban,189,201,winter,0,0,0
47961,59,male,84286,doctorate,5,3663,rural,204,138,winter,0,0,0
47965,30,female,31948,high school,3,1590,urban,168,249,summer,0,0,1
47968,60,non-binary,58794,high school,8,3322,urban,119,100,summer,0,1,0
47973,43,female,39134,bachelor,9,736,urban,238,227,summer,1,0,0
47978,36,male,97957,bachelor,9,3515,rural,1,126,summer,1,1,0
47987,62,male,99588,high school,3,1514,urban,71,277,fall,1,1,1
47999,61,female,80991,high school,4,1467,suburban,83,265,spring,0,0,0
48002,21,male,106693,doctorate,2,4644,urban,241,254,winter,1,0,1
48012,51,male,36129,bachelor,2,3432,rural,162,87,winter,0,1,0
48019,34,non-binary,82707,master,6,4508,urban,97,73,fall,1,0,0
48031,21,non-binary,50631,bachelor,8,1297,suburban,257,273,fall,0,1,0
48036,49,non-binary,87670,master,4,558,rural,143,291,summer,0,1,1
48037,56,non-binary,49758,doctorate,5,3912,suburban,75,35,spring,0,1,0
48047,40,male,50589,bachelor,1,2107,urban,78,264,winter,1,0,0
48048,31,male,55665,doctorate,1,642,suburban,69,243,winter,0,1,0
48054,46,male,51939,bachelor,4,3734,rural,210,238,fall,0,1,0
48066,42,female,58752,bachelor,8,4006,urban,293,17,fall,0,0,0
48070,23,non-binary,101291,bachelor,8,834,rural,85,224,fall,0,1,1
48076,27,non-binary,72862,bachelor,5,4360,urban,26,114,fall,0,0,0
48077,41,male,114013,bachelor,8,1661,urban,167,111,spring,1,0,0
48093,56,male,72239,bachelor,5,3244,rural,181,71,spring,1,1,0
48096,19,non-binary,29814,high school,3,3442,rural,86,92,fall,1,1,1
48102,31,male,42078,doctorate,6,3456,rural,278,75,fall,0,0,0
48106,32,non-binary,25615,master,2,3037,suburban,222,187,spring,0,1,0
48107,51,non-binary,24969,high school,7,1759,urban,299,82,spring,1,0,0
48109,52,male,44448,high school,3,1132,rural,263,5,spring,1,1,0
48111,36,male,32252,doctorate,0,1645,urban,35,120,fall,0,0,0
48115,51,male,47442,bachelor,5,756,suburban,8,289,summer,0,1,1
48117,47,non-binary,102857,bachelor,5,2693,rural,163,30,winter,1,0,0
48119,29,male,90377,bachelor,7,2044,suburban,140,217,winter,0,1,0
48144,34,non-binary,57388,master,7,4668,suburban,95,187,fall,1,1,1
48149,56,male,49605,doctorate,1,795,rural,130,180,winter,1,1,0
48151,59,male,109309,bachelor,2,2802,urban,67,123,winter,0,0,1
48155,60,male,52915,doctorate,6,3234,rural,117,216,summer,0,0,0
48159,39,male,110446,doctorate,4,4125,urban,183,23,spring,0,0,0
48160,18,female,26814,doctorate,9,3059,suburban,7,299,fall,1,1,1
48171,19,male,101005,high school,7,1986,urban,34,11,spring,1,1,0
48176,31,non-binary,39570,master,7,524,rural,239,119,fall,1,1,0
48186,30,non-binary,80489,master,5,656,suburban,94,19,fall,1,0,0
48187,18,non-binary,52445,high school,8,744,suburban,45,164,spring,1,1,1
48194,29,male,114119,bachelor,8,865,suburban,172,206,winter,0,1,0
48203,48,male,89922,doctorate,5,3335,urban,177,83,fall,1,0,0
48207,67,female,70248,high school,9,3508,rural,84,161,summer,1,0,1
48208,21,male,66698,master,3,2614,suburban,210,175,winter,0,0,0
48209,32,non-binary,95218,high school,3,3431,urban,81,216,winter,0,0,0
48224,27,non-binary,64019,doctorate,0,1608,rural,152,177,winter,0,1,0
48229,54,non-binary,56536,master,9,4131,rural,244,125,summer,0,1,0
48243,47,male,42286,master,3,3625,rural,234,220,winter,0,1,0
48245,24,non-binary,90655,bachelor,7,685,urban,58,166,winter,0,1,0
48250,32,non-binary,20525,high school,8,4313,suburban,55,9,fall,1,1,0
48254,35,female,25116,master,9,4299,suburban,273,202,fall,0,1,0
48257,51,female,37666,bachelor,0,1873,suburban,241,45,winter,0,0,0
48258,56,non-binary,28969,master,1,2398,suburban,63,83,winter,1,1,0
48261,59,female,21152,master,2,4283,urban,1,163,winter,1,1,0
48262,37,male,30889,high school,5,4021,suburban,115,33,fall,0,1,0
48276,54,non-binary,93902,doctorate,1,2082,urban,86,86,spring,0,0,0
48277,26,non-binary,119690,master,6,2737,rural,46,129,summer,1,1,0
48284,29,male,21712,doctorate,1,2915,urban,120,151,spring,1,0,0
48287,32,female,23854,master,3,2631,urban,191,187,fall,0,0,0
48289,52,female,92128,high school,7,4266,suburban,24,161,winter,1,1,0
48292,62,male,20536,high school,3,4522,rural,281,252,spring,0,1,0
48313,18,male,119337,master,7,4600,rural,70,83,fall,0,1,0
48316,64,non-binary,109809,bachelor,0,4956,rural,14,274,fall,0,0,0
48320,40,female,102923,master,1,4102,suburban,37,254,spring,0,1,0
48322,34,non-binary,87054,master,5,3900,urban,283,75,summer,0,1,0
48337,51,non-binary,99193,doctorate,8,974,suburban,78,193,fall,1,0,1
48339,65,male,45301,high school,9,4411,suburban,23,249,fall,1,0,0
48342,29,male,37507,master,4,4735,rural,234,265,summer,0,1,1
48350,19,male,70859,high school,4,3418,suburban,235,15,summer,0,0,0
48365,65,non-binary,82812,doctorate,2,4319,suburban,20,196,winter,0,0,0
48366,53,female,86131,doctorate,8,2313,rural,241,238,spring,1,1,0
48371,33,male,29435,bachelor,2,2209,urban,299,56,spring,1,0,0
48375,66,female,93912,high school,8,2958,rural,71,102,winter,1,1,1
48377,43,non-binary,53351,doctorate,9,1939,urban,157,173,fall,1,0,1
48382,67,female,88249,master,5,3732,rural,103,96,spring,1,1,0
48397,45,non-binary,72104,doctorate,4,4828,rural,239,214,fall,1,0,0
48398,59,non-binary,110896,bachelor,9,3537,rural,294,132,winter,1,0,0
48403,24,non-binary,66580,doctorate,4,3046,urban,299,40,winter,0,0,0
48414,66,female,49612,master,7,1193,suburban,118,49,spring,1,0,0
48415,44,female,76465,bachelor,8,4856,suburban,274,236,fall,1,0,0
48422,55,female,23677,bachelor,5,1179,urban,51,278,summer,0,0,0
48427,68,male,59795,master,3,2052,suburban,27,46,winter,0,0,1
48428,31,male,79746,bachelor,4,3204,urban,27,237,winter,1,1,0
48429,39,female,103353,doctorate,7,703,suburban,105,77,fall,1,0,0
48432,65,female,42915,doctorate,6,4562,suburban,207,87,spring,0,0,0
48443,68,male,48289,master,5,3455,rural,8,237,winter,0,0,1
48449,65,male,89714,high school,3,697,suburban,96,109,fall,0,0,1
48450,60,male,76636,master,7,4549,rural,158,127,fall,1,0,0
48452,20,female,58123,master,1,4947,urban,295,212,spring,1,0,0
48459,62,male,58579,bachelor,3,4049,rural,105,267,fall,1,0,0
48460,21,female,104545,bachelor,7,4387,rural,211,276,summer,0,1,1
48463,48,female,22780,doctorate,1,962,urban,291,264,summer,0,0,0
48464,47,male,104509,master,0,1075,suburban,167,275,fall,0,0,0
48468,23,non-binary,97770,doctorate,2,1257,rural,220,176,winter,0,1,0
48472,69,non-binary,37689,high school,6,3161,rural,189,180,summer,0,1,0
48473,51,male,75121,bachelor,2,4169,suburban,136,287,winter,0,1,1
48474,37,male,106063,doctorate,2,2670,rural,153,86,spring,1,0,0
48479,49,female,48377,doctorate,6,1193,suburban,164,234,winter,1,1,0
48482,40,female,104300,doctorate,0,4755,suburban,101,137,summer,1,0,0
48485,45,female,110500,doctorate,9,850,urban,225,161,spring,0,1,0
48487,56,female,32137,high school,1,4611,suburban,35,209,fall,1,0,1
48488,43,male,102594,bachelor,0,4778,suburban,33,267,winter,0,0,1
48490,62,non-binary,106887,high school,8,788,rural,28,131,spring,0,0,0
48503,29,non-binary,103505,doctorate,4,3136,rural,286,228,summer,1,1,0
48505,47,male,92152,bachelor,4,3411,urban,15,275,summer,1,1,1
48511,22,non-binary,59601,master,9,1624,rural,47,136,winter,1,1,1
48515,61,female,82334,bachelor,9,3195,urban,76,113,spring,0,1,1
48518,19,male,47979,high school,1,3350,suburban,270,151,fall,0,1,0
48524,19,male,117613,doctorate,6,2566,urban,202,210,spring,1,0,1
48526,43,female,63579,bachelor,9,2787,suburban,273,193,winter,0,1,0
48528,36,male,71078,doctorate,6,3289,rural,202,20,spring,0,1,0
48532,34,male,56922,bachelor,6,3177,rural,100,227,fall,0,0,1
48533,31,non-binary,106050,master,7,3181,rural,232,65,winter,0,0,0
48538,23,female,58939,doctorate,0,3239,suburban,178,92,winter,0,0,0
48541,69,male,73273,doctorate,4,4243,suburban,157,1,fall,1,0,0
48543,54,non-binary,74339,bachelor,4,1477,urban,184,212,spring,0,0,1
48562,27,female,99998,master,8,2733,suburban,115,17,winter,1,1,0
48574,68,female,105833,bachelor,6,1215,suburban,201,183,spring,1,0,0
48575,54,female,41661,high school,4,2458,rural,172,160,winter,1,0,0
48578,21,non-binary,33334,bachelor,6,3495,suburban,174,290,winter,1,1,1
48581,54,non-binary,67908,master,0,4616,rural,281,9,winter,0,1,0
48588,50,non-binary,89179,bachelor,2,2588,urban,172,111,winter,0,0,0
48601,39,non-binary,21937,doctorate,2,3873,rural,287,74,spring,0,0,0
48603,61,female,44621,doctorate,0,4747,suburban,265,91,spring,1,1,0
48604,32,female,92529,doctorate,9,1076,urban,125,149,winter,0,0,1
48611,41,non-binary,56466,high school,1,3684,rural,84,68,summer,1,1,0
48613,62,non-binary,75465,bachelor,7,4721,suburban,111,163,fall,0,0,0
48614,51,female,60629,high school,9,1672,suburban,232,270,summer,0,1,1
48620,27,male,115843,bachelor,6,1605,suburban,1,19,summer,0,0,1
48622,55,male,29362,high school,4,3965,suburban,76,5,summer,0,1,0
48627,64,non-binary,115146,doctorate,4,1240,suburban,171,134,fall,1,1,0
48628,21,male,73615,bachelor,1,2766,urban,195,171,summer,1,1,0
48633,25,non-binary,87798,master,3,4839,urban,130,118,summer,1,0,0
48648,69,female,38224,bachelor,1,4155,rural,103,114,fall,1,0,0
48652,33,non-binary,88111,bachelor,3,2824,rural,156,36,spring,0,0,0
48661,45,male,56738,master,4,1142,rural,210,243,summer,1,1,0
48663,36,female,45975,doctorate,7,696,rural,99,2,fall,0,0,0
48666,33,male,107805,master,4,2233,suburban,65,209,winter,0,0,0
48667,19,non-binary,53968,bachelor,8,4487,suburban,224,220,spring,1,0,0
48672,27,female,87577,master,2,4963,rural,118,178,winter,1,0,1
48678,64,male,72045,master,5,1842,urban,269,228,fall,1,0,0
48679,55,male,95462,bachelor,3,896,rural,140,165,spring,0,0,1
48689,33,female,33386,doctorate,5,3563,urban,217,246,winter,1,0,0
48693,39,male,72687,master,5,1455,rural,255,290,spring,0,1,1
48696,50,non-binary,96976,bachelor,2,2274,suburban,203,17,spring,1,1,0
48698,56,female,45872,high school,4,1716,suburban,289,215,spring,0,1,0
48705,60,male,62776,master,2,4169,rural,19,257,fall,0,1,1
48714,44,female,48608,high school,9,2847,urban,135,123,fall,0,1,0
48717,26,male,45372,master,6,517,rural,191,176,fall,1,0,0
48719,56,female,34732,high school,3,1429,urban,193,185,winter,1,1,0
48730,20,non-binary,69497,master,2,3258,suburban,119,111,winter,1,0,0
48733,27,male,92330,master,7,4783,urban,267,83,fall,1,1,0
48734,31,non-binary,82840,bachelor,1,4703,rural,165,117,fall,0,0,0
48744,57,non-binary,50383,high school,8,2686,urban,76,93,spring,0,1,1
48756,58,female,73178,high school,8,1501,urban,174,204,summer,1,1,1
48766,21,non-binary,53908,bachelor,2,2585,rural,269,250,winter,1,0,0
48771,64,non-binary,85351,master,1,4664,rural,185,77,spring,0,1,0
48772,20,non-binary,98581,bachelor,5,1759,urban,290,267,winter,1,0,0
48776,45,female,96525,bachelor,6,1134,rural,1,250,spring,1,0,1
48782,66,male,96066,high school,2,3148,urban,100,11,summer,0,1,0
48786,21,male,60281,doctorate,5,3274,urban,3,189,spring,0,0,1
48799,30,female,29846,doctorate,0,3091,rural,25,68,summer,0,1,0
48803,60,non-binary,62768,high school,5,3988,rural,222,120,spring,0,0,0
48809,69,non-binary,47772,high school,4,2141,rural,244,196,spring,0,0,0
48814,20,female,85200,high school,0,2361,rural,221,170,summer,0,0,0
48815,18,female,111037,high school,7,3734,suburban,156,12,fall,0,0,0
48816,34,female,25749,high school,1,3878,suburban,50,194,winter,0,0,0
48817,46,female,71517,bachelor,4,2295,suburban,280,143,spring,1,1,0
48823,32,male,41438,bachelor,8,2372,urban,80,281,fall,0,1,1
48837,56,female,113227,bachelor,9,4257,suburban,158,260,summer,1,0,1
48838,39,non-binary,28211,doctorate,8,2381,rural,53,25,spring,0,1,0
48848,48,female,110860,high school,1,3515,suburban,106,211,spring,1,0,0
48849,46,male,29404,master,4,3834,suburban,1,268,spring,1,1,0
48856,45,female,45341,doctorate,7,775,rural,137,281,summer,1,0,0
48858,37,non-binary,63042,doctorate,4,1566,suburban,89,107,summer,0,1,0
48862,53,male,58154,doctorate,8,1289,suburban,41,200,summer,1,1,0
48867,56,non-binary,69725,master,6,1512,suburban,90,15,spring,1,0,0
48868,23,non-binary,69510,master,1,2874,urban,235,206,fall,1,0,0
48871,19,female,53528,master,4,3193,rural,127,255,spring,0,1,0
48875,38,non-binary,76001,doctorate,4,4883,suburban,50,47,spring,1,0,0
48879,32,female,93203,bachelor,9,4277,urban,92,263,winter,0,1,0
48887,32,non-binary,64916,doctorate,8,2628,rural,296,147,spring,1,1,0
48889,52,male,27115,high school,9,784,urban,182,170,fall,0,1,0
48893,40,female,41513,high school,2,2198,rural,260,5,fall,1,0,0
48894,34,non-binary,64522,doctorate,1,3133,suburban,43,259,spring,1,1,1
48902,61,male,28139,doctorate,9,859,rural,225,87,spring,1,0,0
48903,20,non-binary,105748,high school,4,4455,suburban,36,38,spring,0,0,0
48915,18,non-binary,25932,bachelor,4,1983,suburban,267,58,fall,0,1,0
48921,51,non-binary,36398,bachelor,4,1675,suburban,48,85,fall,0,0,0
48924,22,female,42206,high school,6,3840,rural,279,173,spring,1,0,0
48927,36,female,54226,master,2,3154,rural,117,214,spring,1,1,0
48929,63,female,52953,bachelor,2,758,suburban,72,155,summer,1,0,0
48933,40,male,32256,master,9,2242,suburban,71,37,fall,1,1,0
48937,27,non-binary,71128,doctorate,6,1474,rural,154,107,spring,0,0,0
48944,52,male,64891,master,3,1899,suburban,51,282,summer,0,0,1
48946,53,non-binary,98435,master,9,911,urban,142,82,spring,1,1,0
48948,52,non-binary,36918,bachelor,5,1004,urban,45,286,summer,1,1,1
48949,43,non-binary,107904,master,0,987,rural,35,25,fall,1,0,0
48951,18,male,59028,high school,7,2156,rural,39,133,winter,1,0,1
48952,56,non-binary,99070,master,7,981,urban,229,99,spring,1,1,0
48960,18,non-binary,66275,bachelor,2,3718,urban,95,258,winter,1,1,1
48965,52,male,83594,doctorate,7,1964,suburban,110,54,summer,1,1,0
48970,22,non-binary,77816,doctorate,9,1028,suburban,252,14,winter,0,0,0
48987,40,male,39833,high school,3,3268,suburban,11,82,winter,0,1,0
48988,63,non-binary,101001,master,9,4173,urban,231,108,fall,0,0,0
48997,36,non-binary,74690,high school,4,1648,suburban,31,67,fall,0,1,1
49000,58,male,114058,master,2,1767,urban,217,150,summer,1,0,0
49001,25,female,22279,bachelor,6,4961,suburban,114,6,spring,0,1,0
49018,67,female,33787,doctorate,6,3021,urban,254,188,fall,1,0,0
